,channel,title,view_count,like_count,was_live,duration_m,date_upload,hour_upload
15795,Erpan1140,MAHLUK MARS SUDAH DITEMUKAN DI BUMI!!!,1471069,88534,0,11.433,2019-07-20,12
15796,Erpan1140,MEMBUAT RUMAH DIBAWAH LAVA - SANS SMP #11,1046406,47574,0,31.967,2019-07-18,13
15797,Erpan1140,MEMBUAT GUNUNG BERAPI DI MINECRAFT - SANS SMP #10,905328,45487,0,22.4,2019-07-16,13
15798,Erpan1140,au ah gelap,1747912,85010,0,10.967,2019-07-14,12
15799,Erpan1140,MANUSIA TERKUAT YG ADA DI BUMI!!!,1332690,83262,0,21.583,2019-07-13,13
15800,Erpan1140,DISURUH SUBSCRIBER GAMBAR H3NTHAI - GAMBARBEBAS #4,1055914,43316,0,22.75,2019-07-12,10
15801,Erpan1140,MEMBUAT TEMPAT ENCHANT DI SANS SMP - SANS SMP #9,833769,41500,0,20.667,2019-07-10,12
15802,Erpan1140,MASA HARUS MATI SIH ??!! - WOULD YOU RATHER #17,646099,43625,0,14.4,2019-07-09,12
15803,Erpan1140,MAIN GAME INI BISA NAMBAH IQ!!!,407689,19410,0,28.6,2019-07-08,12
15804,Erpan1140,NI BOCAH SUARANYA NGEBASS OI!!,2068472,102551,0,10.75,2019-07-06,12
15805,Erpan1140,FOTO ERPAN PADA JAMAN PERANG MARS!!,2176194,101810,0,18.417,2019-07-04,8
15806,Erpan1140,GAME HP YG SERU DIMAININ BARENG ALIEN!!,393378,23770,0,14.65,2019-07-03,13
15807,Erpan1140,HARUSKAH MAHLUK MARS MEMBANTAI BUMI ?? - WOULD YOU RATHER #16,719375,50338,0,13.583,2019-07-02,11
15808,Erpan1140,GAMBAR ANIME GINI AMAT :(( - GAMBARBEBAS #3,591179,30751,0,27.75,2019-06-29,8
15809,Erpan1140,MENJADI PECINTA ALAM DIBUMI!!,1590706,75537,0,12.25,2019-06-28,10
15810,Erpan1140,MEMBUAT TEMPAT NYANTAI DI SANS SMP - SANS SMP #8,1162633,51796,0,21.833,2019-06-27,12
15811,Erpan1140,AKHIRNYA MAHLUK MARS TIDAK JOMBLO LAGI - TOGETHER VR!,2642163,96303,0,16.25,2019-06-26,13
15812,Erpan1140,PERBEDAAN JEPANG DAN INDONESIA - FT.JEROMETRAMPOLIN,756768,55622,0,20.233,2019-06-24,12
15813,Erpan1140,KONTEN KREATOR YG GAPERNAH KEHABISAN IDE! - WOULD YOU RATHER #15,1074903,74094,0,13.167,2019-06-23,6
15814,Erpan1140,DIRIKU SUNGGUH CINTA FACEBOOK!!!,1392252,74259,0,10.183,2019-06-21,10
15815,Erpan1140,SIMULASI PENGHANCURAN BUMI LAGI!!!,2283628,87938,0,17.333,2019-06-20,5
15816,Erpan1140,GAMBAR GAMBAR LAGI TANPA REFRENSI - GAMBARBEBAS #2,611123,34956,0,25.967,2019-06-19,5
15817,Erpan1140,MEMBUAT KAMAR UNTUK ANTO !! - SANS SMP #7,1158318,50357,0,14.4,2019-06-17,13
15818,Erpan1140,DAPAT THR DARI WARGA SANS SMP - SANS SMP #6,1418411,56461,0,17.917,2019-06-15,6
15819,Erpan1140,INI GAME DARI PLANET MANA WOI!! GAJELAS!!,3945462,131187,0,22.05,2019-06-13,22
15820,Erpan1140,NGEGAMBAR DARI DALAM PIKIRAN - GAMBARBEBAS #1,986238,56829,0,21.033,2019-06-12,13
15821,Erpan1140,MAHLUK BUMI TOLONG YA PERTANYAAN YG BENER - WOULD YOU RATHER #14,1012409,64320,0,12.25,2019-06-11,23
15822,Erpan1140,SIMULASI UNTUK MEMBANTAI BUMI 2069!!!,4625382,164589,0,15.483,2019-06-10,5
15823,Erpan1140,BUAT RUANG RAHASIA SEKALIAN MALING - SANS SMP #5,1347716,57309,0,15.65,2019-06-07,10
15824,Erpan1140,INI GAME INSTAGRAM BIKIN KESEL!!!,1229144,67267,0,10.517,2019-06-06,0
15825,Erpan1140,NONTON MINECRAFT SELAGI TAKBIRAN - SANS SMP #4,957433,41385,0,16.267,2019-06-04,11
15826,Erpan1140,MARI MEMILIH SEBELUM LEBARAN - WOULD YOU RATHER #13,599313,46324,0,11.35,2019-06-03,14
15827,Erpan1140,EMULATOR DARI PELANET MARS!!!,817514,44855,0,12.05,2019-06-02,12
15828,Erpan1140,MEMBUAT LIFT TERHEBAT DI MINECRAFT - SANS SMP #3,1439625,57252,0,19.45,2019-05-28,20
15829,Erpan1140,MEMBUAT RUMAH RAHASIA DI MINECRAFT - SANS SMP#2,960337,51294,0,13.467,2019-05-27,20
15830,Erpan1140,TEBAKAR MULUT MAIN GAME BEGINIAN!!!,730726,31581,0,12.283,2019-05-25,13
15831,Erpan1140,GAME MARS MEMPERTARUHKAN NYAWA!!!,821341,33983,0,12.417,2019-05-24,14
15832,Erpan1140,AKHIRNYA BISA SERU DI MINECRAFT !! - SANS SMP #1,1480393,74156,0,12.9,2019-05-21,21
15833,Erpan1140,KONTEN YG LAMA TELAH KEMBALI !!! - WOULD YOU RATHER #12,814347,53446,0,13.767,2019-05-20,15
15834,Erpan1140,INI GAME NGAJARIN JADI BEGAL!!!,481488,24633,0,14.333,2019-05-18,8
15835,Erpan1140,BEGINILAH RASANYA HIDUP DI MARS!!!,1596711,91097,0,10.433,2019-05-15,7
15836,Erpan1140,AKHIRNYA ERPAN MAIN MENKREP!!,3110392,119945,0,16.833,2019-05-13,15
15837,Erpan1140,WARGA MARS MENYUKAI MAKANAN BUMI!!!,324541,17519,0,12.383,2019-05-12,14
15838,Erpan1140,LAUT DI BUMI BEGITU INDAAH!!!,388495,21349,0,10.467,2019-05-11,11
15839,Erpan1140,MAHLUK MARS KE BUMI JALAN JALAN!!,628570,35553,0,13.433,2019-05-10,11
15840,Erpan1140,realme 3 Pro #KecepatanNgebut x Erpan1140 MAHLUK MARS BAGI HP,277390,11808,1,73.733,2019-05-08,10
15841,Erpan1140,cara dapat duit dengan mudah di youtube,378070,21404,0,10.05,2019-05-05,13
15842,Erpan1140,MEME UNTUK PARA JOMBLO DIMALAM MINGGU,2140162,96340,0,11.917,2019-05-04,11
15843,Erpan1140,TUTORIAL JADI ORANG GILA!!!!,738594,43410,0,10.067,2019-05-02,13
15844,Erpan1140,GAME HIDUP DAN MATI MANUSIA MARS!! - GAMELAKNAT#3,799014,38061,0,12.033,2019-04-30,13
15845,Erpan1140,GAME LANKAT DARI MARS #2,693372,33326,0,10.85,2019-04-29,11
15846,Erpan1140,GAME EXTREME MAHLUK DARI MARS!!! - GAMELAKNAT #1,929100,38590,0,12.383,2019-04-27,15
15847,Erpan1140,GAME AGAR MENGGUNAKAN PILL KB!!,472944,24748,0,12.683,2019-04-24,11
15848,Erpan1140,GAME TUTORIAL DURHAKA KEPADA EMAK!!,750018,34031,0,10.983,2019-04-23,16
15849,Erpan1140,KAMUS ERPAN 1140!!!,1212280,78215,0,12.483,2019-04-20,17
15850,Erpan1140,NGEMEME VERSI EXTREME DARI MARS!!!,2071061,80068,0,14.533,2019-04-19,13
15851,Erpan1140,17 AGUSTUSAN DI MARS !!!,578068,24254,0,14.3,2019-04-12,13
15852,Erpan1140,GINI DOANG GAME PACIFY ?? - TAMAT,918293,33027,0,15.75,2019-04-11,10
15853,Erpan1140,YG BILANG GAME PACIFY SEREM SIAPA !!!,1390998,53610,0,15.717,2019-04-10,15
15854,Erpan1140,JADI OPPA KOREA DI OME TV !!!,1354321,60309,0,14.333,2019-04-09,13
15855,Erpan1140,CUMAN MAU MAIN GAUSH BACOT~,175682,6550,1,45.683,2019-04-07,3
15856,Erpan1140,ERPAN JADI BAPAK!!!,682398,26860,0,13.3,2019-04-04,12
15857,Erpan1140,INI MALAH ANAKNYA YG PSIKOPAT!!!v,425049,17379,0,11.233,2019-04-03,22
15858,Erpan1140,MAIN TINJU KUY!!!!,350770,10360,1,27.633,2019-04-01,13
15859,Erpan1140,MAP PARKUR BUATAN INDONESIA KEREN!!,500780,17807,0,10.85,2019-04-01,10
15860,Erpan1140,MAIN SEMUA MINI GAME DI MINIWORLD!!!,196877,7600,0,10.233,2019-03-31,18
15861,Erpan1140,KASIAN NGEBUNUH ANJING SAMA ANTO!!!,316385,12706,0,10.067,2019-03-31,0
15862,Erpan1140,PERANG SAMA ANTO LUCK NUT!,238148,11123,0,10.95,2019-03-30,15
15863,Erpan1140,WARGA BUMI KALIAN SEMUA REMEDIAL MEME!!!,3414959,102856,0,12.65,2019-03-29,17
15864,Erpan1140,GELUD DI RANJANG SAMA ANTO!!!,303533,12348,0,10.1,2019-03-29,14
15865,Erpan1140,MASUK KE DALAM DUNIA SETAN!!,1036599,31187,0,13.083,2019-03-28,14
15866,Erpan1140,MAIN PUBG VERSI HALLAL BERSAMA ANTO!!!,661497,27036,0,13.75,2019-03-27,22
15867,Erpan1140,MAIN HORROR VR BISA JANTUNGAN!!!,711496,23621,0,12.433,2019-03-27,16
15868,Erpan1140,BELAJAR MENJADI PSIKOPAT DI VR - VR GAME,634250,19176,0,12.183,2019-03-25,14
15869,Erpan1140,INI GAME JADI MAIN TINJU BENERAN !! - VR GAME,358647,13964,0,15.867,2019-03-24,14
15870,Erpan1140,MAIN GAME BATTLE ROYALE PAKE JURUS!!! - CYBERHUNTER,780790,26606,0,18.15,2019-03-23,13
15871,Erpan1140,KEHIDUPAN MASTER BIJIX DAN ERPAN 3JT SUBS!!,1194693,62071,0,10.583,2019-03-22,13
15872,Erpan1140,MAIN TINJU DI VR AUTO RUSUH !!,2030785,52194,0,14.8,2019-03-21,13
15873,Erpan1140,STREAMING DEVIL MAY CRY 5 MALAM - DMC 5 #1,127019,5264,1,91.85,2019-03-19,20
15874,Erpan1140,KETEMU HEWAN PURBA DI PULAU INI - BUKANVLOG,548900,25910,0,18.167,2019-03-18,11
15875,Erpan1140,BANTU VIDEO INI SAMPE 1JT VIEW AGAR IQ KLEAN BERTAMBAH!,5110805,180910,0,13.067,2019-03-16,16
15876,Erpan1140,INI GAME EMAKNYA MAKIN SADIS !!!,710109,28634,0,14.567,2019-03-15,14
15877,Erpan1140,INI GAME EMAKNYA PSIKOPAT GILA!!!,816976,35043,0,11.7,2019-03-13,13
15878,Erpan1140,PERTARUNGAN UNTUK REALME 3 #realme3Battle,281132,12986,1,63.417,2019-03-12,9
15879,Erpan1140,shawdikap.,419592,22905,0,10.95,2019-03-11,14
15880,Erpan1140,INILAH KELAKUAN PARA MAHLUK MARS DINEGARA BERKEMBANG!!,277099,14816,0,10.25,2019-03-08,16
15881,Erpan1140,"FAMILY PENI SHOW , SHOW TERBAIK DI ALAM SEMESTA!",396300,16050,0,11.35,2019-03-07,13
15882,Erpan1140,GAME SHOW PAKE TELOR BERSAMA PARA BIJI THOLOL!!,447092,22868,0,13.5,2019-03-06,13
15883,Erpan1140,"NAIK GUNUNG KIMI HIME , EH FUJI - BUKANVLOG #3",338364,18937,0,10.067,2019-03-04,16
15884,Erpan1140,SEHARIAN DIATUR OLEH NETIZEN LAKNAT!!,3988990,163384,0,21.467,2019-03-02,16
15885,Erpan1140,KENAPA MAU JADI ORANG GILA DEMI YOUTUBE,585731,30793,0,17.75,2019-03-01,15
15886,Erpan1140,"JADI GEMBEL BENERAN , NYEBUR GOT , KENCING CELANA , NO SETTINGAN CLUB!!",7548473,362045,0,14.967,2019-02-27,14
15887,Erpan1140,BEGINIKAH SUARA YG DITUNGGU UMAT MANUSIA!,1447685,67132,0,11.35,2019-02-25,14
15888,Erpan1140,ERPAN MAIN GAME INI JADI PSIKOPAT!! - IDENTITY V,665831,27493,0,16.817,2019-02-22,9
15889,Erpan1140,SUARA SUARA SUBSCRIBER MEMBUAT TERCENGANG!!!,1396181,62436,0,12.05,2019-02-20,11
15890,Erpan1140,BELI SEMUA BARANG DI PEDAGANG ASONGAN!!,1894920,86140,0,18.35,2019-02-17,16
15891,Erpan1140,AKHIRNYA MENAMATKAN GAME BERSAMA DAJAL!,274800,10149,0,10.467,2019-02-15,12
15892,Erpan1140,DI GAME INI KITA BISA BERTEMU DAJALL!!,335870,12999,0,10.2,2019-02-13,13
15893,Erpan1140,MAIN PARKUR MINIWORLD BIKIN NGAKAK!!,316595,16124,0,10.35,2019-02-12,12
15894,Erpan1140,BELI BARANG 2MILIAR DI DEEP WEEB!!,2562601,100275,0,12.983,2019-02-11,13
15895,Erpan1140,"KETEMU SETAN TERSERAM SEINDONESIA , NOMOR 1 BIKIN BIJI KALIAN TERCENGANG!",1538412,64093,0,10.183,2019-02-09,13
15896,Erpan1140,RASANYA BOTAK DARI GONDRONG - QEPO #14,303288,21512,0,11.55,2019-02-07,16
15897,Erpan1140,"MANDI COCACOLA PAKE MENTOS, MELDAK !!",1978484,94308,0,15.483,2019-02-06,10
15898,Erpan1140,INI GAME HORROR BIKIN NGAKAK WKWK,2648907,99235,0,11.667,2019-02-01,15
15899,Erpan1140,MENCARI MAKANAN PANDA MINIWORLD - MINIWORLD #5,287798,10593,0,10.067,2019-01-31,15
15900,Erpan1140,GAME MOBILE DENGAN ANIMASI KEREN - MOBILE ROYALE (RTS),203978,11269,0,13.483,2019-01-30,12
15901,Erpan1140,ERPAN DIROASTING SUBSCREBER SENDIRI :((!,995721,51392,0,11.867,2019-01-27,22
15902,Erpan1140,GAMERS SEJATI HARUS MAININ GAME MOBILE INI - SPEED DRIFTER,353248,17521,0,10.1,2019-01-26,12
15903,Erpan1140,PERTAMA KALINYA MEGANG SALJU!! - BUKANVLOG #2,723018,34045,0,12.417,2019-01-24,3
15904,Erpan1140,INI KEREN PARAH!!! WAJIB NONTON LINK DI DESKRIPSI!,5044396,133600,0,16.55,2019-01-21,15
15905,Erpan1140,MEMBUAT RAMUAN BIAR ANTO GA GILA - SURVIVAL SERIES #120,1082261,30184,0,13.567,2019-01-18,13
15906,Erpan1140,PERBEDAAN JEPANG DAN INDONESIA - QEPO #13,1049858,45298,0,12.817,2019-01-17,14
15907,Erpan1140,TERSESAT DAN SALAH KERETA DI JEPANG - BUKANVLOG JEPANG #1,786762,35236,0,10.583,2019-01-16,9
15908,Erpan1140,BUAT SKIN MINIWORLD BERSAMA ANTO DAN SUJINEM,1054958,43761,0,14.25,2019-01-13,15
15909,Erpan1140,PERJALANAN SEBELUM KEJEPANG - BUKANVLOG JEPANG #0,496433,28044,0,10.717,2019-01-12,14
15910,Erpan1140,MAKAN DAGING HARGA JUTAAN DI JEPANG SUPER ENAK!!,2808303,102286,0,10.517,2019-01-10,9
15911,Erpan1140,TAURAN DI PUBGM AWTO NGAKAK WKWK,527691,26568,0,10.2,2019-01-08,11
15912,Erpan1140,BOTAK PERAYAAN 2.5 JT SUBSCRIBER!!!,3105346,189996,0,12.933,2019-01-07,13
15913,Erpan1140,GAME MOBILE TERKEREN 2019!! - MU ORIGIN 2,273548,15077,0,9.1,2019-01-06,11
15914,Erpan1140,MAKAN SIRUP PAKE SALJU RASANYA ENAK SUPER!!!,4176780,173849,0,5.867,2019-01-05,9
15915,Erpan1140,BERUBAH JADI AYAM DEMI SEMBUNYI !!,447022,16605,0,10.983,2019-01-04,6
15916,Erpan1140,AKHIRNYA TAMAT INI GAME HORROR TERCINTA !!,434269,17705,0,23.133,2019-01-01,12
15917,Erpan1140,SERU SERUAN MAIN MAINAN ANAK KECIL MINECRAFT!!,566270,20376,0,11.517,2018-12-31,17
15918,Erpan1140,RASANYA MEMPUNYAI KEKUATAN SUPER - JUST IN TIME,1089207,25552,0,19.017,2018-12-30,15
15919,Erpan1140,INI GAME PERUSAK PERTEMANAN!!!,401315,19444,0,10.033,2018-12-28,13
15920,Erpan1140,BEKERJA MENJADI BUDAK DEMI BANGSA DAN NEGARA - JOB SIMUOLATOR #2,1097934,28831,0,10.317,2018-12-26,10
15921,Erpan1140,MARI KITA TAMATKAN INI GAME LUCKNUT,416040,20679,0,17.4,2018-12-24,13
15922,Erpan1140,"GINI NIH KALAU BIJI DIKASIH NYAWA , AUTO RIBUT!!",652838,20551,0,16.25,2018-12-23,6
15923,Erpan1140,BEGINI JADINYA KALAU MAIN MINECRAFT VR ONLINE!,726580,23061,0,13.683,2018-12-21,8
15924,Erpan1140,PEMBEGALAN YOUTUBER DI LAMPUNG :((,437654,19240,0,10.233,2018-12-19,22
15925,Erpan1140,MAIN VR ONLEN BARENG AWTO NGAKAK WKWK,633962,23381,0,18.383,2018-12-19,9
15926,Erpan1140,BERUBAH JADI FLASH WOI !! YOUTUBE REWIND 2018 REACTION,5530407,200039,0,21.433,2018-12-17,15
15927,Erpan1140,KENERAKA BERSAMA ANTO DAN SUJINEM - SURVIVAL SERIES #119,914044,23806,0,14.317,2018-12-13,15
15928,Erpan1140,INI ORANG BISA NEBAK SEMUA YUTUBER - AKINATOR,1860532,70039,0,11.033,2018-12-12,14
15929,Erpan1140,REAKSIIN ORANG RAKSI VIDEO CLIP Lil pan (Family friendly)ft.wiyana sakti,2189969,99157,0,19.467,2018-12-10,16
15930,Erpan1140,INI SIH PERTANYAAN SULIT - WOULD YOU RATHER #11,953121,45672,0,13.083,2018-12-09,15
15931,Erpan1140,NGEBUAT PORTAL NETHER DARI KAYU - SURVIAL SERIES #118,572404,19055,0,10.183,2018-12-07,14
15932,Erpan1140,FOTO ERPAN WAKTU MASIH BOCAH!!,1493833,65600,0,13.133,2018-12-06,15
15933,Erpan1140,NGEPRANK BOCAH JATUH DARI ATAS GEDUNG!! - VR GAME,10401362,267209,0,12.65,2018-12-05,14
15934,Erpan1140,GELUD SAMA POLISI KETAUAN MALING - THIEF SIMULATOR #4,251606,8307,0,15.733,2018-12-04,8
15935,Erpan1140,"Lil Pan ""FAMILY FRIENDLY""  Ofiicial lirik & Arti | Peripid",626709,37423,0,10.95,2018-12-03,11
15936,Erpan1140,Lilpan - Family Friendly ft.Wiyana sakti (Official Music Video),13274809,533873,1,4.333,2018-12-01,7
15937,Erpan1140,PERSIAPAN MENUJU WATER TAMPLE - SURVIVAL SERIES #117,442306,14561,0,16.2,2018-11-30,13
15938,Erpan1140,JADI MALING DEMI MAKAN - THIEF SIMULATOR #3,230140,7431,0,11.833,2018-11-29,11
15939,Erpan1140,PILIH MANA PEWDIEPIE ATAU T-SERIES? - WOULD YOU RATHER #10,771676,36664,0,13.883,2018-11-28,14
15940,Erpan1140,MASUK GAME BUAT KERJA DI INDOMERIT - JOB SIMULATOR,2569495,57657,0,24.35,2018-11-27,10
15941,Erpan1140,MASUK KE DALAM GAME MELAWAN ZOMBIE !! - ARIZONA SHUNSHINE,2016800,101626,0,15.0,2018-11-27,6
15942,Erpan1140,MEMELIHARA PANDA LUCU DI MINIWORLD - MINIWORLD #4,415054,12267,0,12.017,2018-11-25,11
15943,Erpan1140,"BERENTI YUTUP , SEKARANG JADI MALING - THIEF SIMULATOR #2",270551,10082,0,20.567,2018-11-24,10
15944,Erpan1140,BELAJAR JADI MALING DULU KUY!! - THIEF SIMULATOR #1,232094,10019,0,16.467,2018-11-23,12
15945,Erpan1140,DISURUH PILIH AGAMA SAMA SUBSCRIBER ?? - WOULD YOU RATHER #9,2129477,112819,0,12.817,2018-11-22,13
15946,Erpan1140,MEMBUAT RUANG PENYIMPANAN DI HUTAN - SURVIVAL SERIES #116,456848,15696,1,13.283,2018-11-21,6
15947,Erpan1140,MOMENT RANDOM ERPAN DKK DI MINI WORLD SERVER!,276266,7444,0,14.817,2018-11-19,13
15948,Erpan1140,BELI BARANG DARI DEEPWEB BUAT DI UNBOXING??!!*parody*,1204626,45354,0,10.15,2018-11-18,2
15949,Erpan1140,MEMBUAT RUMAH MINI WORLD BERSAMA ANTO DAN SUJINEM - MINIWORLD #3,645718,24102,0,17.65,2018-11-16,13
15950,Erpan1140,MALAM JUMAT MAIN GAME HORROR AWTO KESURUPAN!!,336335,12555,0,19.983,2018-11-15,12
15951,Erpan1140,ERPAN1140 BUTUH BANTUAN KALIAN!!!,196459,15126,0,3.35,2018-11-15,11
15952,Erpan1140,MEMBAWA KURA KURA BALIK KERUMAH - SURVIVAL SERIES #115,454741,13092,0,17.617,2018-11-14,10
15953,Erpan1140,MOMENT KOCAK ERPAN DAN SUBSCIRBER MAIN PUBGM #1,282837,13298,0,11.0,2018-11-13,14
15954,Erpan1140,PERTANYAAN TERSULIT DIDUNIA !! - WOULD YOU RATHER #8,786700,37323,0,13.233,2018-11-12,8
15955,Erpan1140,BELI SEMUA SKIN DI MINI WORLD - MINI WORLD,309123,13084,1,13.467,2018-11-11,2
15956,Erpan1140,INSTAGRAM ERPAN1140 HILANG ???,280219,19208,0,3.333,2018-11-09,11
15957,Erpan1140,MEMBUAT KANDANG KURA KURA MINECRAFT - SURVIVAL SERIES #114,434221,13451,0,12.033,2018-11-08,13
15958,Erpan1140,ASHYM GREBEK APARTEMEN ERPAN1140!!! *parody*,959081,43622,0,13.217,2018-11-07,13
15959,Erpan1140,MINING DI MINIBLOCK BERSAMA MAHLUK ALAM - MINIWORLD #2,757529,16941,0,17.033,2018-11-04,14
15960,Erpan1140,MARI MAIN MUSIKELI TYDAK JELAS LAGI!!,333610,12255,0,16.65,2018-11-04,4
15961,Erpan1140,PERTANYAAN GA WARAS DARI SUBSCRIBER!! - WOULD YOU RATHER #7,363436,20414,0,13.667,2018-11-03,6
15962,Erpan1140,GAME PALING SULIT DIDUNIA!!!,1591762,39430,0,12.65,2018-11-01,15
15963,Erpan1140,SURVIVAL IMUT BARENG ANTO & SUJINEM - MINIWORLD#1,819522,21921,0,16.917,2018-10-30,12
15964,Erpan1140,MAIN GAME LETOY LAGI BERSAMA ANTO GILA!!,790512,20819,0,13.517,2018-10-28,15
15965,Erpan1140,MAIN PUBGM BARENG SUBSCRIBER AWTO NGAKAK WKWK,589073,18484,0,14.033,2018-10-27,12
15966,Erpan1140,TERNYATA SUBSCRIBER ERPAN MASIH BANYAK YG PINTAR - BIJICOMENT #3,719184,41076,0,12.967,2018-10-26,13
15967,Erpan1140,INI GAME MUSIC APA GAME CABUL - RHYTHM HEAVEN #8,1141098,25265,0,26.7,2018-10-25,8
15968,Erpan1140,GAUSH CLICK GAADA VIDEONYA ??,407838,16398,0,12.717,2018-10-23,12
15969,Erpan1140,CARA DANCE FORTNITE DI DUNIA NYATA!!,4144608,121769,0,10.433,2018-10-22,14
15970,Erpan1140,AKHIRNYA ISTRINYA ANTO KEMBALI - SURVIVAL SERIES #113,639645,16506,0,13.467,2018-10-21,13
15971,Erpan1140,PERTANYAAN FANS PADA GA WARASS - WOULD YOU RATHER #6,634716,26612,0,12.233,2018-10-19,12
15972,Erpan1140,INI GAME HORROR BIKIN KENCING CELANA !!! - Outlast2 #7,270489,9802,0,24.233,2018-10-18,13
15973,Erpan1140,INI GAME KAYA BIJINYA ANTO - RHYTHM HEAVEN #7,844479,20006,0,18.817,2018-10-17,10
15974,Erpan1140,BOSEN NGEYUTUB NGELUKIS JUKIWO KUY!!!,1032257,27473,0,12.917,2018-10-16,14
15975,Erpan1140,ADA KAMERA DISITU KESIALAN TERJADI :((,356642,17781,0,12.2,2018-10-15,8
15976,Erpan1140,INI GAME GAY SANGAT BARENG 4BROTHER!,501006,15811,0,11.933,2018-10-13,9
15977,Erpan1140,INI GAME SUMPAH BIKIN BINGUNG - MUSEUM SIMULATION,899407,24065,0,12.05,2018-10-12,9
15978,Erpan1140,PERPUSTAKAAN DI ATAS POHON - SURVIVAL SERIES #112,432558,13477,0,11.8,2018-10-11,9
15979,Erpan1140,MEMILIH PILIHAN DARI PARA SUBSCRIBER ?? - WOULD YOU RATHER #5,416560,17594,0,10.517,2018-10-10,11
15980,Erpan1140,MCGREGOR GANTI PROPESI SAMBIL NYANYI  - RHYTHM HEAVEN #6,1471112,23957,0,17.867,2018-10-09,14
15981,Erpan1140,KAPAN KELARNYA INI GAME HORROR :(( - Outlast2 #6,234255,9570,0,29.867,2018-10-07,12
15982,Erpan1140,SERU SERUAN MAIN MINI GAME BERSAMA 4BROTHER!!,506674,19487,0,13.05,2018-10-06,9
15983,Erpan1140,JATOH KEJURANG TINGGI 7METER - BUKAN VLOG #2,1447309,47478,0,14.433,2018-10-05,8
15984,Erpan1140,GAME MUSIK SUPER KOCAK - RHYTHM HEAVEN #5,552510,16046,0,20.217,2018-10-04,13
15985,Erpan1140,MANUSIA MAHLUK PALING CRINGE!!,310397,16133,0,10.783,2018-10-03,5
15986,Erpan1140,PROSOTAN PALING BIKIN JANTUNGAN - BUKAN VLOG #1,3065236,101485,0,10.35,2018-09-29,8
15987,Erpan1140,JALAN JALAN MALAH NEMU STRONGHOLD - SURVIVAL SERIES #111,464190,13370,0,11.083,2018-09-28,11
15988,Erpan1140,AYO TERIAK BARENG :** - Outlast2 #5,367943,12219,0,12.55,2018-09-27,10
15989,Erpan1140,SUSAH PUNYA SUBSCREBER CANCER :(( - BIJICOMENT #2,646921,36708,0,10.767,2018-09-26,15
15990,Erpan1140,GAMBAR SQUIDWARD KENA PENYAKIT KUNING,1007155,25020,0,10.983,2018-09-25,9
15991,Erpan1140,PEMBUATAN TATTO TERMAHAL SEDUNIA!!,1205795,28528,0,12.183,2018-09-24,12
15992,Erpan1140,GASANGGUP MAIN GAME HORROR  LIVE STREAM :(( - Outlast2 #4,297457,9403,0,22.067,2018-09-22,14
15993,Erpan1140,INI GAME JADUL BIKIN NGAKAK - NOSTALGIA GAME #4,1024966,21901,0,14.067,2018-09-21,13
15994,Erpan1140,BERKELILING DUNIA DI MINECRAFT - SURVIVAL SERIES # 110,483378,13494,0,11.483,2018-09-20,8
15995,Erpan1140,INI ORANG KENAPA HARUS BIKIN KESEL :((,323654,12785,0,11.3,2018-09-18,7
15996,Erpan1140,SAATNYA MENJADI PELUKIS YG BAIK DAN RAJIN MENABUNG!,1369548,31062,0,10.767,2018-09-16,11
15997,Erpan1140,MENCARI KURA KURA DI MINECRAFT - SURVIVAL SERIES #109,725108,18432,0,15.217,2018-09-14,14
15998,Erpan1140,Teriak malam malam bersama Erpan. - Outlast 2 #3,320048,9725,0,28.783,2018-09-13,22
15999,Erpan1140,MENCARI PETA HARTA KARUN MINECRAFT - SURVIVAL SERIES #108,656906,15738,0,15.05,2018-09-10,12
16000,Erpan1140,TERIAK BARENG SUBSCIRBER AWTO NGAKAK!! - Outlast2 #2,380790,11874,0,41.517,2018-09-08,13
16001,Erpan1140,MAIN MONYET NYANYII - RHYTHM HEAVEN #4,531439,15284,0,19.65,2018-09-07,14
16002,Erpan1140,NGEBACAIN KOMEN PARA SUBSCRIBER - BIJICOMENT#1,1144477,50988,0,11.25,2018-09-06,12
16003,Erpan1140,YUTUB GALAKU JADI PELUKIS KELAPARAN LAGI :(,1709083,43339,0,17.533,2018-09-04,14
16004,Erpan1140,MENCARI DIAMOND BERSAMA ANTO - SURVIVAL SERIES #107,797356,20751,0,13.683,2018-09-02,3
16005,Erpan1140,MASTER BIJIX VS NENEK LAMPIR - EVIL NUN,2301015,52723,0,11.783,2018-08-31,13
16006,Erpan1140,MOMENTgaKOCAK ERPAN DKK MAIN FORTNITE! #1,1060208,24232,0,13.533,2018-08-30,13
16007,Erpan1140,MENJELAJAHI LAUT MINECRAFT - SURVIVAL SERIES #106,572208,18060,0,12.867,2018-08-28,12
16008,Erpan1140,JURUS PAK EKO MELAWAN ZOMBIE - MINIEGAME #5,403264,12013,0,10.05,2018-08-27,12
16009,Erpan1140,ANGELA DI RASUKIN OLEH POU!!jam 3 pagi,3933516,101155,0,8.117,2018-08-25,15
16010,Erpan1140,MAIN GAME MUSIKELY LAGI - RHYTHM HEAVEN #3,1005312,29553,0,22.8,2018-08-24,14
16011,Erpan1140,SAMUEL MASUK NERAKA JAHANAM - Manual Samuel #4(End),418746,12273,0,26.233,2018-08-22,14
16012,Erpan1140,JEMBATAN TARZAN MINECRAFT - SURVIVAL SERIES #105,607549,19568,0,13.133,2018-08-21,14
